id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
491694,https://timesofmalta.com/article/roadside-testing-create-injustice-thousands-cannabis-users-releaf.1115257,Times of Malta,https://timesofmalta.com,Roadside testing could create injustice for thousands of cannabis users: Releaf,'Presence of drugs in saliva does not mean impairment' - NGO,Times of Malta,27/08/2025,"A cannabis association slammed the government's decision to introduce random roadside alcohol and drug testing, claiming it can create ""injustice"" for thousands of cannabis users.  While the decision to introduce tougher drink and drug laws was welcomed by the opposition and industry stakeholders, Releaf Malta didn't share the same sentiment.  ""Releaf Malta has been requesting a meeting for six months, but we always find doors shut in our faces,"" Releaf Malta president Andrew Bonello said in a reel on Tuesday evening.  ""The amendments introducing roadside testing for cannabis without an 'impairment assessment' will create injustice for over 60,000 cannabis users. We remind that the presence of drugs in saliva does not mean impairment or that the person is dangerous.""  Prime Minister Robert Abela and Home Affairs Minister Byron Camilleri announced the proposed changes on Tuesday, in the wake of pressure from several professionals and lobby groups following a spate of horrifying road accidents this summer. The proposed changes, which Camilleri said come as police road checks have surged to unprecedented levels, focus on strengthening penalties and introducing new testing methods. Camilleri did not clarify what drugs would be tested.  Bonello said cannabis can be detected hours after last use, but he argued it does not mean the person is dangerous and unable to drive.  He said breathalysers work differently and indicate when a driver is not in a fit state to drive. ""Dialogue with us as you do with insurance companies and lawyers who have an economic interest in these measures passing. We remind that across Europe there are hundreds of court cases challenging unfair technologies like these,"" Bonello said. Malta became the first EU country to legalise recreational cannabis use in 2021. Under current legislation, adults are allowed to possess up to seven grams of cannabis and grow up to four plants at home. Consumption remains limited to private spaces and is prohibited in public or near minors.",https://cdn-attachments.timesofmalta.com/f92b4c5a6b3db0c01de36cf55b78b5510fe3933c-1756238551-a3970434-1920x1280.jpg,"Releaf Malta disagrees with the introduction of random drug roadside testing, claiming it will create injustice for cannabis users. Photo: Shutterstock",2025-08-27 05:28:15.652775+00,"{Drugs,National,Roads,Traffic}",{}
491738,https://timesofmalta.com/article/random-roadside-drugs-alcohol-testing-significant-step-forward-mhra.1115269,Times of Malta,https://timesofmalta.com,Random roadside drugs and alcohol testing 'significant step forward',Measures 'essential' for Malta's reputation as a safe tourism destination,Times of Malta,27/08/2025,"The Malta Hotels and Restaurants Association on Wednesday ""strongly supported"" random roadside testing for drugs and alcohol saying it will have a positive impact on Malta's reputation as a safe tourism destination. The association said the introduction of random roadside testing is a ""significant step forward"" in addressing reckless behaviour on the roads and protecting lives. ""These measures are not only essential for upholding the rule of law but also for reinforcing Malta's international reputation as a safe and welcoming destination,"" the MHRA said. Prime Minister Robert Abela and Home Affairs Minister Byron Camilleri announced on Tuesday announced that police will be given the power to randomly test drivers for alcohol or drugs while laws will be revised to ensure anyone involved in fatal crashes while driving under the influence is sent to prison.   Recognising that safety and security are ""decisive success factors"" for Malta as a ""quality tourism destination"", the MHRA said tourists and residents must feel assured that Malta provides a safe and orderly environment, free from risks that undermine wellbeing and public trust. The association stressed that better sustainable tourism management is ""inseparable"" from responsible enforcement and strong deterrents against behaviour that endanger society. ""These reforms will help ensure a higher standard of living for residents and the local community, while delivering outstanding, safe experiences for even the most discerning tourists,"" the MHRA added.",https://cdn-attachments.timesofmalta.com/b1dabb52f5852bb21fbd5a029c809ef9f2585efc-1756284281-866547c6-1920x1280.jpg,"The MHRA says it ""strongly supports"" the introduction of random roadside testing for drugs and alcohol as it will make Malta safer not just for residents for also for tourists. File photo: Shutterstock",2025-08-27 09:30:11.285579+00,"{Accident,Alcohol,National,Tourism}",{}
491926,https://timesofmalta.com/article/gwu-backs-tougher-sentences-drug-alcohol-driving-urges-testing.1115346,Times of Malta,https://timesofmalta.com,"GWU backs tougher sentences for drug and alcohol driving, urges more testing",Union 'strongly endorses' proposals,Times of Malta,28/08/2025,"The General Workers' Union (GWU) has backed recent proposals for tougher sentences on drivers caught driving under the influence of alcohol or drugs. The union also called for more frequent random testing of motorists, which it said, together with tougher penalties, would improve road safety and discipline. The statement follows the announcement of a proposed bill earlier this week, empowering police to carry out random drug and alcohol testing of motorists without the need for prior suspicion. The proposals, unveiled Tuesday by Prime Minister Robert Abela and Home Affairs Minister Byron Camilleri, will also see motorists who cause a person's death while driving under the influence handed a mandatory prison sentence. In a statement, the GWU said it ""strongly endorses"" the proposals for tougher sentences, with union general secretary Josef Bugeja saying it was ""neither appropriate nor fair for someone to lose their life due to the reckless actions of others"". ""We have witnessed too many accidental deaths on our roads, often caused by individuals under the influence of alcohol or drugs at the time of the incident"", he said. ""It is essential to foster a culture of discipline in our country and implement strong reforms to create more deterrents for those who drive irresponsibly. Such individuals pose a danger not only to themselves but also to others, and their actions can tragically lead to loss of life."" Bugeja also highlighted the need for ""increased roadblocks at various times"" to conduct random testing of motorists, as part of efforts to enhance safety on the roads. The recent proposals were welcomed by the PN, emergency doctor Jonathan Joslin - who has repeatedly called for random testing of motorists - Doctors for Road Safety and the Malta Hotels and Restaurants Association. The announcement came in the wake of a spate of horrifying road accidents this summer. Police caught four drunk drivers during roadside inspections carried out overnight between Tuesday and Wednesday in Zebbug, Marsa, Msida, and St Julian's.",https://cdn-attachments.timesofmalta.com/072e37d2d8f478454a3e1520c06d8aec4710ead1-1756385213-3bfba07f-1920x1280.jpg,The GWU stressed the need for more discipline on the roads. Photo: Shutterstock.,2025-08-28 12:58:29.699011+00,"{Alcohol,Drugs,National,Traffic,Unions}",{}
491890,https://timesofmalta.com/article/man-killed-electric-shock-identified-charles-mifsud.1115335,Times of Malta,https://timesofmalta.com,Man killed by electric shock identified as Charles Mifsud,Former hawker remembered by Zebbug residents as a 'true gentleman',Emma Borg,28/08/2025,"A man who died by electric shock on Wednesday near Golden Bay has been identified as Charles Mifsud. Mifsud, 41, was a resident of Zebbug. He died after being electrocuted while working on an electricity pole, falling into a ditch as a result of the accident. It remains unclear what Mifsud was working on at the time of his death. It is also not yet known whether he was self-employed or working for a company. Until a few years ago, he was a fruit and vegetable vendor in Zebbug and was well-known in the community. Residents of Zebbug took to social media on Thursday to express their ""shock"" and condolences, with people stating that he was a ""true gentleman"". The accident occurred at around 12.30pm on Wednesday in Triq Palma, near Golden Bay. He was assisted by rescuers from the Civil Protection Department and an ambulance crew but died later in hospital. Magistrate Joe Mifsud is leading an inquiry. Police and the Occupational Health and Safety Authority are investigating. Four people died in workplace accidents during the first six months of the year, while 1,041 non-fatal accidents were recorded, according to data released by the National Statistics Office.",https://cdn-attachments.timesofmalta.com/1445f027d8de192d887c88a34badfdc792549998-1756373438-ecbed3e0-1920x1280.jpg,Charles Mifsud and his wife. Photo: Facebook.,2025-08-28 09:50:25.19553+00,"{Accident,Mellieħa,National,""Żebbuġ (Malta)""}",{}
493121,https://timesofmalta.com/article/minimum-three-years-jail-drunk-drugged-drivers-guilty-manslaughter.1115894,Times of Malta,https://timesofmalta.com,"Minimum three years' jail for drunk, drugged drivers guilty of manslaughter","The judiciary cannot provide a lesser punishment, says draft legislation soon to be debated in parliament",Daniel Ellul,09/09/2025,"A driver found guilty of mans-laughter while under the influence of drugs or alcohol will face a minimum sentence of three years' effective imprisonment, according to draft legislation. The government had previously announced mandatory prison sentences for involuntary homicide if a driver kills someone either while over the alcohol limit or with any drugs in their system. The recently published draft legislation, and soon to be debated in parliament, establishes a minimum sentence. ""Where an offence against sub-article 1 or 2 (involuntary homicide) is committed by reason of the offender having driven a motor vehicle while under the influence of alcohol or drugs, a minimum punishment of three years' imprisonment shall apply in every case,"" the draft legislation reads. Currently, the law imposes a maximum sentence of four years' imprisonment if a person is killed out of negligence, and a 10-year sentence if more than one is killed or injured. The draft law further explicitly states that the judiciary cannot provide a lesser punishment than the minimum sentence. It also adds that the Probation Act cannot apply in cases of drink or drug driving. Last week, the government announced it plans to start random roadside testing for drink and drug driving. It also announced its intention to introduce mandatory prison sentences for behind-the-wheel manslaughter if the driver was over the alcohol limit or had drugs in their system.   When the law is in force, the police will be equipped with handheld drug tests, which check for the seven types of illegal drugs and their derivatives. To conduct the test, the police officer needs to scrape the driver's tongue with a swab, which is then inserted into a plastic holder before being inserted into the testing device. If there is a positive result, the next step is to take another sample to confirm the results - this time via a saliva swab that is tested in a lab. However, the draft legislation published last week also accounts for cases when a driver is unconscious following an accident. In such circumstances, where a driver cannot consent to an oral exam, the police, following a magistrate's order, will have the power to conduct a blood test. The blood test, conducted by a medical professional, will only happen following a magistrate's order, the law states. ""The idea is that if a driver is unconscious or unable to give the oral exam, or cannot give consent for the exam, there is still something to test if drugs or alcohol are in the system,"" according to a source working on the legislation. Another provision requires prosecutors to request that an accused's driver's licence be suspended if they are facing charges of vehicular manslaughter. ""The decree of the Court of Magistrates shall be immediately enforceable but shall be subject to an appeal by an application filed within five (5) days before the Criminal Court,"" the proposed law states. The court's decision may be revised and/or made subject to conditions the court deems fit. The legislation is being pushed after a series of road incidents sparked by drink or drug driving this summer, some of which have been fatal. The Authority for the Responsible Use of Cannabis is in favour of the government's drive to introduce roadside alcohol and drug testing. But it has recommended that roadside drug testing focus on whether a driver is under the effects of cannabis, rather than whether there is any trace of it in the body, because ""it is impairment that poses a real risk to road safety"".",https://cdn-attachments.timesofmalta.com/10424ff7da702da83ca36975f5c02bb351eef402-1757353591-05a18bc0-1920x1280.jpeg,The roadside kits to be used by the police. Photo: Matthew Mirabelli,2025-09-09 04:46:37.467455+00,"{Accident,Alcohol,Drugs,National,Transport}",{}
493340,https://timesofmalta.com/article/watch-animals-treated-better-us-construction-workers.1115791,Times of Malta,https://timesofmalta.com,Watch: 'Animals are treated better than us construction workers',Builders complain they are being forced to work in the sun,Mark Laurence Zammit,11/09/2025,"Restrictive road closure rules are forcing construction workers to start late and work through the hottest part of the day, contractors say. Veteran contractor Albert Tanti, who has been in the building business for nearly four decades, criticised current Transport Malta regulations, telling Times of Malta that ""animals are treated better than construction workers"" because while horses are banned from working during peak hours, protections for construction workers are much weaker.   Transport Malta sticks to its guns Transport Malta has no intention of changing the regulations. In a reply to questions, a spokesperson defended the authority's policy, arguing the 9.30am restriction is essential to reduce traffic congestion ""during peak morning hours when thousands commute to work, school or to obtain other services"". ""Closing residential streets earlier would risk significant disruption to traffic flow and limit emergency access,"" he said. He said the authority does, however, consider exceptions on a case-by-case basis. In areas where a closure wouldn't affect schools or traffic flow, a permit might be granted for an earlier start.  He said the authority is open to discussing specific cases with contractors to find practical solutions. ""Where possible, Transport Malta seeks to assist works through measures such as temporary permits, phased closures or coordination with local councils to balance community needs and workers' safety,"" he said. But Tanti and the building contractors' association argue that due to the policy, workers often do not begin work until 11am - the hottest part of the day - due to the time it takes to set up and get materials on site. He said starting work later also means they must finish later. Working at night would hardly solve the problem and would create even more inconveniences for residents, he added. Allowing contractors to close side streets at 7am would be in everyone's best interest, including the neighbours, he insisted, because the site would be completed earlier. And even with an earlier permit, they would not be able to start the actual work before 8am anyway, giving commuters a clear window before they leave for work, he said.",https://cdn-attachments.timesofmalta.com/1e27a26ee9ad9be39b661bef42d5348db57f2cf9-1757154635-f00f4c15-1920x1280.jpeg,Albert Tanti is a veteran contractor who has been in the building business for nearly four decades.,2025-09-11 08:57:09.346024+00,"{Construction,National,Traffic}",{}
493570,https://timesofmalta.com/article/25000-licence-surrender-scheme-planned-coming-weeks.1116148,Times of Malta,https://timesofmalta.com,"€25,000 licence surrender scheme planned for 'coming weeks'","Scheme to target the 'younger generation', transport minister says",Daniel Ellul,13/09/2025,"The government initiative to pay drivers €25,000 to give up their licence is set to come into effect within ""a matter of weeks"" and will target young people, Transport Minister Chris Bonett said. ""I'm hoping that, in a few weeks, we will be announcing it. It's not going to take months; it's a matter of some finishing touches,"" the minister said. Bonett announced the 'Surrender Your Licence' scheme in March, explaining that it will offer car drivers an annual payment of €5,000 for five years in exchange for giving up their driving licence during that period. At the time, he set himself a deadline of the end of June. However, at the end of June, Bonett said the scheme was yet to be finalised.  The transport minister said the government's plan to reduce traffic, announced earlier this year, is still under way. Yesterday, Bonett also gave an update on plans for a new ferry connection to Gozo from Sliema and St Paul's Bay. In July, the minister announced that the government had issued a call for a tender, adding that the year-round  service was expected to start ""between the middle and end of August"". But the ambitious plan to launch the fast ferry service this summer ran aground after a ferry company complained that the tender included deadlines and conditions that go against EU rules. Yesterday, Bonett said the tender objections meant the process had to stop until the Public Contracts Review Board ruled on the matter. He said a sitting of the board is set for October 9. ""I would love to tell you that the service will begin from tomorrow because we are ready to go. But now, we must allow justice and good governance to proceed.""",https://cdn-attachments.timesofmalta.com/ce3d34ad79ddd58562dca5dedd2ae6e9b3ceaf77-1757694588-50cd96dd-1920x1280.jpg,The ‘Surrender Your Licence’ scheme is aimed at reducing the number of cars on the road. File photo: Matthew Mirabelli,2025-09-13 04:34:10.092265+00,"{National,Traffic,Transport}",{}
494379,https://timesofmalta.com/article/bidnija-nightmare-roadworks-drag-past-june-deadline-residents-fume.1116552,Times of Malta,https://timesofmalta.com,Bidnija 'nightmare' roadworks drag on past June deadline as residents fume,Mosta mayor says works are due to be finished within 'maximum' of two weeks,Marc Galdes,21/09/2025,"Residents are frustrated that works to rebuild Bidnija's main road have been ongoing since January, despite an initial June deadline. Infrastructure Malta (IM) attributed the delays mainly to the installation of new sewage pipes. Mosta mayor Joseph Gatt told Times of Malta such setbacks are common in large projects, particularly since no works had been carried out on this road for 30 years. He said the reconstruction should finally be completed within a ""maximum"" of two weeks. For nine months, IM has been rebuilding Triq il-Bidnija, which is the main road connecting the village to Mosta. A noticeboard on site states that the project was scheduled to last 18 weeks from its start on January 30, meaning it should have been completed by early June. Residents who spoke to Times of Malta on condition of anonymity complained about the inconvenience caused by the delay. Up until Friday, drivers entering Bidnija from Mosta were allowed to pass through Triq il-Bidnija via a one-way lane. However, residents leaving the village to go towards Mosta were forced to use a narrow concrete country road. Traffic lights were also put up to help direct the traffic. After Times of Malta sent questions to IM, a resident said the traffic lights were taken down and Triq il-Bidnija was opened up for two-way traffic. Works are still ongoing further up the road towards Bidnija church.  Despite the progress, a resident said the roadworks have ""been moving slowly for a considerable number of months"". Apart from causing inconvenience, a resident said the unfinished road generates a lot of dust, which was even making its way into his home. ""It has been a nightmare,"" the resident said. ""Every time a car passes, it raises a cloud of dust that even enters our homes. With school about to start, the traffic and health concerns will only get worse."" The resident added that a rela­tive of theirs suffered from bad hay fever attacks. ""There is so much dust. When I drive through, I cannot even see what's behind me. The least they could do is spray some water on the road to reduce the amount of dust,"" another resident suggested. Yesterday, after Times of Malta sent questions to IM, workers doused the road with water. In a statement, IM said ""works included the deep trenching for a new sewer trunk main and the addition of a new sewer rising main along the site. This factor has substantially compromised the final completion period of works, being in the critical path of the project."" Besides this, IM said that as the contractor was instructed to open one lane on the road, this further delayed the project. On the narrow concrete road, a road rage incident on June 29 led to the death of Jean Paul Busuttil. Mohamed Hamdan is accused of driving the wrong way down the road, colliding with Busuttil, then fatally shooting him after retrieving a firearm from his home.",https://cdn-attachments.timesofmalta.com/6c2f5c20f99b7d4ca5d94d5cf746ae5a81f32055-1758383079-bb455c52-1920x1280.jpg,"The noticeboard on site states that the project was scheduled to last 18 weeks from its start on January 30, meaning it should have been completed by early June.",2025-09-21 04:45:49.185495+00,"{Infrastructure,Mosta,National,Roads,Traffic}",{}
494680,https://timesofmalta.com/article/traffic-flowing-smoothly-children-head-back-school.1116708,Times of Malta,https://timesofmalta.com,Traffic flowing smoothly as children head back to school,A few reports of serious congestion were reported on Wednesday morning,Matthew Bonanno,24/09/2025,"The annual nationwide gridlock caused by thousands of children returning to school does not appear to have materialised this year, with few reports of heavy traffic.  A report of a broken-down school bus in Qormi at around 7:45am that brought traffic to a standstill appeared to be an early sign of things to come.  However, there were no further reports of serious congestion, with the popular Facebook page 'Malta Road Traffic Updates' unusually quiet.  Traffic in the south was described by one commuter who contacted Times of Malta as 'heavy but flowing smoothly, while a trip along the Coast Road towards Mriehel did not encounter significant delays.   A Transport Malta official stationed at one of the roundabouts in Pembroke, who spoke to Times of Malta at around 8:15am, said things were going very smoothly so far, with traffic expected to peak at that time.  Earlier in September, Transport Minister Chris Bonett and Transport Malta CEO Kurt Farrugia unveiled a number of measures to ease back-to-school traffic.  No permits will be issued for roadworks near schools or in high-traffic areas, while the number of enforcement officers on the roads at peak hours has increased to 80. The free tow truck service for stalled vehicles has also been extended during peak times.  A new Park-and-Ride route running from Ta' Qali to Mater Dei hospital and the University of Malta's Msida campus has also been introduced. There are two routes: one for university and the other going through Rabat, Mosta and Naxxar.  The transport ministry said the service aims to reduce congestion and pollution from town centres while also easing the parking problem in commercial and urban areas.",https://cdn-attachments.timesofmalta.com/770256ddf1fba498878afe1dd048ebd4bb770f63-1758699453-9502ed13-1920x1280.jpg,Transport Malta officials were spotted in different parts of the island to ease traffic on Wednesday. Photo: Matthew Mirabelli,2025-09-24 09:24:47.897158+00,"{Education,National,Roads,Traffic}",{}
495152,https://timesofmalta.com/article/young-maltese-students-policies-favour-vote-junior-college-vox-pop.1116931,Times of Malta,https://timesofmalta.com,Watch: This is what students say would get them to vote,We asked Junior College students what policies they'd back. Here's what they said,Marc Galdes,29/09/2025,"If there were an election tomorrow, 16- and 17-year-old students who spoke to Times of Malta said they want political parties to give more priority to Maltese people and solve traffic problems by prioritising public and alternative modes of transport. The election of Alex Borg as the new leader of the opposition has shifted the political landscape. He told Times Talk that his plan is to target the vote of young people who feel disenfranchised by politics. In light of this and rumours of an early general election circling, Times of Malta visited GF Abela Junior College during Freshers' Week on Thursday to ask students what types of policies would encourage them to go out and vote. ""I would vote for the party that promises to make Malta, Malta again,"" one student said, adding that the ongoing development and the new buildings emerging lack a sense of Maltese identity and culture. Another student shared similar views, stressing the importance of safeguarding Maltese identity and cultural heritage. ""We need to stay united as a country, especially with the number of tourists that are coming to our country,"" he said, adding that it is important to maintain our traditions like feasts. Malta is 'overcrowded' Like him, other students said tourism had taken precedence. One student described the quality of tourists Malta is attracting as ""horrendous"". ""Malta's really changed. Due to high levels of tourism, certain places have to be more avoidable,"" one student said. Someone else said Malta had become ""overcrowded"". Students shared these thoughts following a summer when tensions surrounding ""overtourism"" escalated.  ""Since there are a lot of tourists and immigrants, everything is getting more expensive and it's putting us teenagers at a disadvantage,"" she said. Just like her, another student called for ""liveable wages"". ""The prices of everything keep on going up and the wages remain the same and it's becoming too costly to actually enjoy yourself while you're living,"" she said. Traffic...  Responses showed that improving the public transport system and reducing traffic remains a hot topic for young people. ""It's a bit difficult to get to school because of bus times and delays. I think we just need more bus stops in general,"" one student said. Apart from buses, one student called for the implementation of the metro, which the prime minister has recently hinted at again after having been quietly shelved. Rather than improving public transport, other students called for policies that steer away from car use. ""I think that cars shouldn't be allowed in Malta, given Malta's small size,"" one student said. Students also called for infrastructure that supports alternative modes of transport as well as creating more green open spaces.",https://cdn-attachments.timesofmalta.com/7437ebb3b966a76cc245b80e4ed72827251554da-1758969849-9a5fdbcc-1920x1280.jpg,Junior College students who took part in the vox pop. Photo: Chris Sant Fournier,2025-09-29 09:58:15.93842+00,"{Lifestyle,National,Politics,Population,Tourism,Traffic,Transport}",{}
496060,https://newsbook.com.mt/en/watch-partial-building-collapse-in-central-madrid-injures-three-and-leaves-four-missing/,Newsbook,https://newsbook.com.mt/,Watch: Partial building collapse in central Madrid injures three and leaves four missing,nan,Dylan Attard,07/10/2025,"A partial building collapse in central Madrid has injured at least three construction workers and left four others unaccounted for, emergency officials confirmed on Tuesday. The incident occurred at a renovation site near Plaza Mayor, a busy area in the heart of the Spanish capital.
Search underway for missing workers
Firefighters and rescue teams were deployed immediately after several floors of the building gave way, causing a cascade collapse that reached the basement level.
According to Francisco Martín Aguirre, the central government's representative in the Madrid region, the damage was ""very severe"", and assessments were underway to determine whether neighbouring buildings had been compromised.
Deputy Mayor Inmaculada Sanz said that search efforts were ongoing for four missing individuals, three men and one woman. Emergency responders were using drones to scan the wreckage while nearby properties were being evacuated as a precaution.
Initial reports from Madrid's emergency services indicated that three workers had sustained injuries, none of which were serious. Mayor José Luis Martínez-Almeida later confirmed that one of the injured had been taken to hospital.
Earlier estimates from Martín Aguirre suggested that up to 10 people might have been hurt, but municipal authorities later revised the figure down to three. Emergency officials maintained that all injuries were minor.
Witness accounts
The collapse sent shockwaves through the surrounding streets. Witnesses described hearing a powerful explosion before a massive cloud of dust engulfed the area.
""There was an enormous blast that shattered all the glass,"" said Milagros García Benito, who works at a nearby hair salon. ""You couldn't see a thing, everything was white. Then the firefighters and police arrived almost immediately.""
Police cordoned off the site, which was soon filled with ambulances, fire engines, and emergency personnel as crowds of onlookers gathered.
Sanz warned that the rescue and stabilisation work would be extensive, stating that ""the amount of rubble is very significant"" and that operations ""will last quite some time, possibly several days"".
The building, originally an office block, was being converted into a hotel after receiving planning approval from Madrid City Hall in February. Land registry data lists the structure as a six-storey property covering roughly 6,745 square metres (about 73,000 square feet).
Investigation underway
Authorities have not yet determined the cause of the collapse. Engineers and safety inspectors were expected to begin a detailed assessment once rescue operations concluded.
The Madrid municipal police said surrounding buildings would remain evacuated until stability could be guaranteed.
Emergency services continue to work at the site, prioritising the search for the missing workers amid concerns about further structural instability.
1 of 3",https://cdn.newsbook.com.mt/wp-content/uploads/2025/10/07193708/Madrid-2.jpg,,2025-10-07 19:32:49.766643+00,"{Accident,""Collapsed Buildings"",Madrid}",{}
496128,https://timesofmalta.com/article/man-drowns-ramla-bay-gozo.1117504,Times of Malta,https://timesofmalta.com,"Man drowns at Ramla Bay, Gozo",43-year-old Polish national is 15th drowning fatality of 2025.,Times of Malta,08/10/2025,"A Polish man has died after getting into difficulty while swimming at Ramla Bay in Gozo, police have confirmed.  The incident happened at around 1pm and it is understood the 43-year-old was treated at the scene but was later pronounced dead.  Magistrate Brigitte Sultana is holding an inquiry.   The death is the 15th drowning incident since the start of 2025.  Among the fatalities were a 43-year-old Briton who died in September while swimming at the Blue Lagoon in Comino. A month earlier, an Italian man also died after getting into difficulty at the same location.  Two drownings occurred in July. A 67-year old from Munxar was found unconscious in the sea at Xlendi, while on the same day a 25-year old Nepalese man also died at Exiles in Sliema.  Several diving accidents were also reported. Dione Galdes, an experienced instructor, died on July 1 after experiencing difficulties during a dive in Cirkewwa three days prior.  A 54-year-old German diver also died in September, while another diver was reported missing in May.   Two children died of drowning in swimming pools within the space of a few weeks. On June 22, a six-year-old child drowned in a Naxxar swimming pool on after wandering away from his relatives.  And on July 26, 16-month-old Noah Mizzi died after falling into a pool at a residence on Triq in Xaghra.   According to police figures, 14 people died by drowning in 2024, up from seven in 2023.   More to follow.",https://cdn-attachments.timesofmalta.com/4d4966b76693af9f6378bff0a65e897bee8368cc-1759927059-904e7c4b-1920x1280.jpg,The man drowned at Ramla Bay in Gozo. File photo.,2025-10-08 13:44:49.322134+00,"{Accident,Gozo,National}",{}
496274,https://timesofmalta.com/article/car-catches-fire-floriana-main-road-causing-standstill-traffic.1117594,Times of Malta,https://timesofmalta.com,"Car catches fire on Floriana main road, causing standstill traffic","A police spokesperson said the driver is uninjured, and the firefighters were able to extinguish the blaze",Times of Malta,09/10/2025,"A man was driving on the Floriana main road when his car caught fire on Thursday afternoon.   A police spokesperson said the driver is uninjured and the firefighters were able to extinguish the blaze soon after they arrived at Triq Sant Anna.   Readers in the area said they were caught in standstill traffic as police made their best efforts to direct oncoming vehicles.  ""Even a snail was travelling faster than us,"" a frustrated commuter told Times of Malta. Triq Sant Anna connects Valletta to the rest of Malta and is among the island's busier roads.  Most of Malta's buses pass through that road.",https://cdn-attachments.timesofmalta.com/5bd430c67fc7d0ae6b05f0603c4d69d7b3686f81-1760021886-478f974a-1920x1280.jpeg,Triq Sant Anna connects Valletta to the rest of Malta and is among the island's busier roads. Photo: Jonathan Borg,2025-10-09 15:07:23.444052+00,"{Floriana,National,Traffic,Valletta}",{}
496574,https://timesofmalta.com/article/watch-msida-flyover-open-end-year-final-steal-structure-installed.1117757,Times of Malta,https://timesofmalta.com,Watch: Msida flyover to open by end of year as final steal structure installed,"'The flyover will allow us to create a new open space in the heart of Msida, while we will also be constructing a canal to help alleviate the flooding; Chris Bonett said.",Daniel Ellul,12/10/2025,"The Msida flyover will open by the end of the year, Transport Minister Chris Bonett said, as the last steel structure forming the flyover at Msida Creek was installed on Sunday morning. The sixth and final steel piece measures 18 metres in length and weighs around 25.5 tonnes. ""The flyover will allow us to create a new open space in the heart of Msida, while we will also be constructing a canal to help alleviate the flooding problem that is synonymous with this area,"" Bonett said.  The Transport Minister said the project progressed at a fast pace, adding that a new bridge connecting Msida to Pietà will open to traffic in the coming weeks. Infrastructure Malta CEO Steve Ellul explained that the works on this project are being carried out in a way that minimises inconvenience as much as possible - both for residents and for those who travel through the area by car. ""Major works that require traffic diversions are being carried out during weekends or at night, with clear communication in advance to ensure the project's successful implementation,"" Ellul said.",https://cdn-attachments.timesofmalta.com/f47de73b9412137f849e0868fb4d96fafe4bce6a-1760286973-f4136f30-1920x1280.jpeg,The sixth and final steel piece measures 18 metres in length and weighs around 25.5 tonnes. Photo: Infrastructure Malta,2025-10-12 16:57:00.930159+00,"{Msida,National,Traffic}",{}
496586,https://timesofmalta.com/article/today-front-pages-october-13-2025.1117762,Times of Malta,https://timesofmalta.com,Today's front pages,The top stories in Malta's newspapers,Times of Malta,13/10/2025,"The following are the top stories in Malta's newspapers on Monday. Times of Malta leads with survey data showing that traffic, parking and public transport-related issues are now Malta's biggest headache, and by a large margin. It also reports that a mother of two boys aged seven and nine, who wished there was a way she could avoid giving them a smartphone until they were old enough to handle its perils, has created a group of parents who agreed to keep them off their devices. The Malta Independent meanwhile, publishes comments by the Pyrotechnic Association that the PN environment bill could have been reasonable but was vague.  In-Nazzjon reports that a PN fundraiser on Sunday raised €508,225 in donations by party supporters.  It also publishes comments by PN leader Alex Borg that the party should continue believing it was capable of returning to government.  L-orizzont publishes comments by prime minister Robert Abela, who on Sunday told party supporters that traditions will be safeguarded by the constitution.",https://cdn-attachments.timesofmalta.com/28065f0a0d547d9f19f768ea71ce96e962ce5fb9-1760330763-9c700400-1920x1280.jpeg,File photo: Times of Malta,2025-10-13 08:04:55.910209+00,"{Media,National,""Social Media"",Traffic}",{}
496577,https://timesofmalta.com/article/traffic-overtakes-cost-living-people-single-biggest-concern.1117708,Times of Malta,https://timesofmalta.com,Traffic overtakes cost of living to become people's single biggest concern,Poll data suggests frustration on Maltese roads has reached new highs,Bertrand Borg,13/10/2025,"Traffic, parking and public transport-related issues are now Malta's biggest headache, and by a large margin. New poll data published by Times of Malta suggests frustration with traffic-related issues has reached new heights, with people citing them as both the country's biggest problem as well as the biggest hassle in their own personal lives.  And while irregular migration numbers are at record lows, many still cited 'asylum seekers' as the country's biggest problem. When coupled with mentions of 'illegal immigration', the issue ranks among the top concerns for people both on a national and individual level, cutting across party lines.  Concerns about corruption, which in previous years were regularly cited as a major national issue, appear to have waned and people are now more likely to cite the environment as a major issue  Senior citizens, on the other hand, appear to be the most satisfied citizens of all: 22.1 per cent were unable to name a single biggest problem impacting their life at the moment.",https://cdn-attachments.timesofmalta.com/861ca5e763c729e29a2eff224ebd167a14f789cb-1760183162-4abd07cd-1920x1280.png,Cars in the Santa Venera tunnel. Photo: Chris Sant Fournier,2025-10-13 05:03:22.837075+00,"{National,Politics,Traffic}",{}
